isapre,mujer,ingresos,ocupado
0,0,145.698,0
0,0,90.408,1
0,1,97.973,0
0,1,209.561,1
0,1,133.333,0
0,0,187.915,1
NA,0,483.669,0
0,0,86.355,1
0,1,225.592,1
0,0,206.62,1
0,0,143.333,0
0,0,92.62,1
0,0,151.762,1
0,1,398.977,1
0,0,221,1
0,1,197.263,1
0,1,258.589,0
0,1,108.956,0
0,1,212.5,1
0,1,136,0
0,0,37.521,0
0,0,836,1
0,0,340,1
0,0,283.889,1
0,0,316.042,1
0,0,620.167,1
0,0,46.25,0
0,1,204.756,1
0,0,196.439,0
0,0,139.932,0
0,0,121.25,1
0,1,57.833,0
0,1,78.5,0
0,0,267.932,0
0,0,120,1
0,0,183.333,1
0,0,290.417,1
0,0,135.026,1
0,0,1500,1
0,0,513.667,1
0,1,466.667,1
1,0,1076.042,1
0,1,253.542,0
0,1,161,1
0,0,200,1
0,0,492.667,1
0,0,139.474,1
0,1,226.517,0
0,1,553.75,0
1,0,2611.667,1
0,0,487.5,1
0,0,148.033,1
0,0,231.697,1
0,1,209.578,0
0,0,336,1
0,0,280,0
0,0,452.4,1
0,0,249.099,0
0,0,150,1
0,0,208.075,1
0,0,160,1
1,1,328.043,0
0,0,178.264,1
0,0,313.932,0
0,1,318.658,0
0,0,190.209,1
0,0,213.681,1
0,1,88.167,0
0,0,385.392,0
0,0,165.833,1
NA,0,316.142,1
1,0,194.111,1
0,0,184.28,1
0,0,151.328,0
0,0,200.818,0
0,0,350,1
0,1,157.264,0
0,0,169.583,1
0,1,255.85,1
0,0,145.842,1
0,0,305.461,1
0,1,117.892,0
0,0,284.5,0
0,0,73.831,0
0,1,84.532,0
0,1,230,1
0,0,264.607,1
0,0,375.295,0
0,1,76.105,0
0,0,69.945,1
0,1,116,1
0,0,329.578,0
0,1,64.019,1
0,1,304.391,1
0,0,241.932,1
0,0,196.435,1
0,1,360,1
0,0,172.534,0
0,1,116.526,0
0,0,200,1
0,0,578,0
0,0,615.334,1
0,0,133.035,1
1,0,210.024,1
0,1,344.932,0
0,0,360.408,1
NA,1,260,0
NA,0,930,1
0,1,254.167,1
0,1,54.789,0
0,1,174.241,0
0,0,302.271,1
0,1,74.013,1
0,1,40.135,0
0,0,509.912,0
0,0,219.897,1
0,0,374.687,1
0,0,77.606,1
0,1,130.881,1
0,1,53.264,0
0,0,114.24,1
0,1,266.021,1
0,0,390.1,1
0,1,279.063,0
0,1,211.308,1
0,1,827.917,1
0,1,700,0
0,1,347.875,1
0,1,236,0
0,0,201.25,1
0,0,105.536,1
0,0,144.323,1
0,0,790.417,1
1,0,459.614,1
0,0,181.162,0
0,1,122,1
0,0,354.646,0
0,0,209.578,0
0,0,218.701,1
0,1,182.223,1
0,0,155,1
0,0,347.719,1
0,1,95.51,1
0,0,130.013,1
0,0,137.5,1
0,0,156.792,0
0,0,275,1
0,1,104.382,1
1,0,204.625,1
0,1,110.53,0
0,0,319.789,0
0,1,804.646,0
0,1,48.385,0
0,0,191.667,1
0,0,64.548,1
0,1,1000,1
NA,0,226.667,1
0,0,125.8,1
0,0,110.737,1
0,0,125,1
0,0,185.2,1
0,0,195.271,0
0,0,225,1
0,0,193.594,0
0,0,415,1
0,1,158.449,0
0,1,461.77,1
0,0,140,1
0,0,202.289,0
0,0,209.578,0
0,1,203.833,0
0,0,220.592,1
0,1,192.275,1
0,1,108.065,0
0,1,150.625,0
0,1,170.174,1
0,1,156.517,1
0,0,320.513,1
0,1,332.222,0
0,0,172.112,0
0,0,875,1
0,0,125.113,1
0,0,227.469,1
0,0,147.911,0
0,0,133.637,1
0,1,131.889,0
0,1,141.501,1
0,0,114.925,1
0,1,277.933,1
0,1,355.323,0
0,0,129.578,0
0,0,154.888,1
0,0,198.75,1
0,1,235,1
0,0,169.167,1
0,0,1177.084,1
0,1,130.7,1
0,1,180,0
0,1,154.789,0
1,1,828.333,1
0,0,337.323,1
0,1,65.615,0
0,1,214.662,0
0,0,92.52,0
0,0,360,0
0,0,121.268,1
0,0,96.02,1
0,0,80.823,1
0,0,179.578,0
0,0,96.75,0
0,1,207.255,0
0,1,253.3,0
0,0,435.944,1
0,1,94.775,1
0,1,184.984,1
0,0,214.651,0
0,0,222.323,1
0,1,140,0
0,0,135,0
0,0,202.329,1
0,0,507,1
0,0,224.646,0
0,0,152.699,0
0,1,142.535,0
0,0,114.402,1
0,1,221.666,0
0,0,339.625,1
1,0,524.167,1
NA,1,159.335,0
0,1,82.153,0
0,0,279.407,1
0,1,211.466,0
0,0,139.583,1
0,1,383.466,0
0,1,570,1
0,1,354.932,0
0,1,301.078,0
0,1,195.124,0
NA,0,393.333,0
0,1,150,1
0,1,154.426,0
0,0,276.078,0
0,1,109.675,0
NA,0,403.673,1
0,1,94.895,0
0,1,177.646,0
0,0,266.5,1
0,1,70,0
0,1,89.583,1
0,1,284.646,0
0,1,89.026,0
1,0,288.542,1
0,0,232.812,1
0,1,392.084,1
0,1,307.112,0
0,1,167.112,0
0,1,204,0
0,0,662.5,1
0,0,150.607,1
1,1,805,1
0,1,183.592,1
0,1,201.799,0
0,1,155,1
0,1,136.29,0
0,1,420,1
0,0,120,1
0,0,136.5,1
0,0,108.204,1
0,0,200,0
0,0,380,1
0,1,133.118,1
0,0,190,1
0,0,122.935,0
0,1,205.942,1
0,0,196.27,1
1,0,864.167,1
0,0,251.783,1
0,1,138.576,1
0,1,110.52,0
0,1,477.5,1
0,1,216.946,1
0,1,439.859,0
0,0,632.064,1
0,1,163.547,1
0,1,299.932,0
1,1,350,1
0,1,71.4,0
0,0,220.717,1
0,1,163.644,0
0,0,209.578,0
0,1,250,1
0,0,887.106,1
0,0,157.112,0
0,1,1204,1
0,0,109.291,1
0,1,194.847,1
0,1,1259.727,1
1,0,200,1
1,0,1030,1
0,1,354.646,0
0,1,120.34,1
0,1,700,1
0,0,704.167,1
0,1,400,1
0,1,97.486,0
0,0,653.496,1
0,1,175,0
0,0,133.333,1
0,1,550,1
0,0,390,1
0,0,229.912,1
0,1,322.016,0
0,1,96.295,0
0,1,317.5,0
1,1,181.667,1
0,0,200,1
0,1,351.667,1
0,0,108.289,1
0,0,204.646,0
0,0,248.581,1
0,0,417.384,1
NA,0,73.236,1
0,0,132.607,1
0,0,200,1
0,0,389.146,1
0,0,128.373,1
0,1,204.646,0
0,1,98.68,0
0,0,269.831,1
0,0,194.351,1
0,0,269.402,0
0,0,265,1
0,0,147.628,1
0,0,650,0
0,0,306.462,1
0,0,190.032,0
0,0,179.612,0
0,1,218.662,0
0,1,37.719,1
0,0,280.417,1
0,0,241.25,1
0,0,382.5,1
0,0,217.912,0
0,0,253.333,1
0,1,383.333,1
0,0,312.5,0
0,1,237.676,0
0,0,135.363,0
0,1,26.436,0
0,0,132.5,1
0,1,515,1
0,0,200,1
0,0,110,1
0,0,227.35,1
0,0,250.118,1
0,0,234.561,1
0,0,214.8,0
0,1,173.69,0
0,0,78.943,1
0,0,484.667,1
0,0,108.274,1
0,0,143.333,0
0,0,186.149,1
0,0,260,0
0,0,238.833,1
0,0,233.227,1
0,1,220.241,1
0,0,106.417,1
0,0,100.833,1
0,0,136.667,1
0,0,126.639,1
0,0,101.638,1
0,0,108.165,1
0,0,161.754,1
0,0,311.832,1
0,0,310.166,0
0,1,455.984,1
0,0,116.667,1
0,0,238.5,1
0,0,154.537,1
0,0,225.417,0
0,0,214.006,1
0,0,282.745,1
0,0,239.623,1
0,0,262.482,1
0,1,169.823,0
NA,1,236.289,1
0,0,144.267,1
0,1,176.915,1
0,0,121.111,1
0,0,133.571,1
0,0,106.278,1
0,0,188.157,1
0,0,103.65,1
0,1,269.932,0
0,1,281.5,0
0,0,108.581,1
0,1,166.967,1
1,1,800.042,1
0,1,156.217,1
0,1,102.311,0
0,0,420,1
0,0,101.917,1
0,0,802.454,1
0,0,124.049,1
0,1,238.298,0
0,0,255.833,1
0,0,89.899,0
NA,0,86.667,1
0,0,127.323,0
0,1,120.875,0
0,0,189.375,1
0,0,102.95,1
0,0,276.138,1
0,0,230.903,1
0,0,88.365,1
0,1,289.543,0
0,0,127.26,0
NA,1,186.667,0
0,0,152.902,0
0,0,154.925,1
0,0,284.932,0
0,0,187.708,1
0,0,156.081,1
0,0,194.928,1
0,0,149.947,1
0,0,306,0
0,0,160.183,1
0,0,68.065,0
0,1,274.932,0
0,0,161.132,1
0,0,509.445,1
0,1,144.436,0
0,1,162.75,0
0,0,180.631,1
NA,0,253.06,1
0,1,220,1
0,1,350,0
NA,0,163.673,1
0,0,389.167,1
0,0,352.323,0
0,1,92.82,1
0,0,116.721,1
0,0,130.238,1
0,1,233.383,0
0,0,290,1
0,0,225.972,1
0,0,125.241,1
0,0,253.403,1
0,0,142.333,1
0,1,173.49,0
0,0,145.517,1
0,0,192.218,1
0,0,115.903,1
0,0,95.789,1
0,0,170,0
0,0,205,1
0,1,275,1
0,0,84.445,1
0,1,138.258,0
0,0,190,1
0,1,256.599,0
0,0,77.763,0
0,1,1133,0
0,0,191.956,1
0,1,309.578,0
0,1,321.568,1
0,0,172.273,1
NA,0,560.417,1
0,0,277.294,1
0,1,348.856,0
0,1,208.223,1
0,1,194.561,1
0,1,144.859,1
0,1,68.462,1
0,1,261.3,0
NA,1,212,1
NA,0,287.068,0
0,1,423.5,0
1,0,844.775,1
1,0,695,1
1,0,420,1
0,1,642.323,0
0,0,303.333,0
0,1,205.319,1
0,1,358.5,1
0,0,318,0
0,0,223.097,0
0,1,74.629,0
NA,1,214.933,0
1,0,528.685,1
0,1,151.933,0
0,0,321.5,1
0,0,235,0
0,1,382,0
1,1,459.167,1
0,1,239,0
0,1,13.333,0
NA,0,142.886,1
0,0,403.333,1
0,1,218.255,0
NA,0,210.208,0
0,0,237.706,0
0,0,767.917,1
0,1,335.619,1
0,1,296,0
0,1,356.549,1
0,0,100.266,1
0,1,227.755,0
0,0,190,1
0,0,250,1
0,0,337,1
0,0,229.08,1
0,1,165.289,1
0,1,252.765,0
0,0,129.711,0
0,1,116.666,1
0,0,188.056,1
0,0,200,0
NA,0,302.701,1
1,1,2395.919,1
0,0,290.357,1
0,0,215,1
0,1,244.583,0
0,0,602.85,0
0,1,185.903,0
1,1,486.526,0
0,1,239.71,0
0,1,344.709,0
1,0,1303,1
0,0,177.395,1
0,1,448.676,0
0,1,230.75,0
1,0,369.653,1
0,1,230,1
0,0,214.202,1
0,0,582.813,0
NA,0,254.789,1
0,0,634.932,0
0,1,830,1
0,0,250,1
0,1,250,0
0,0,413.333,1
0,0,750,1
1,0,1211.458,1
0,0,174,1
0,1,186,0
0,1,409.912,0
0,0,84.561,1
0,0,162.112,0
0,0,564.637,0
0,0,350.833,1
0,1,223.052,0
0,1,404.584,1
0,1,176.985,0
0,1,67.895,0
0,0,170.215,0
0,0,326.699,0
1,0,586.076,1
0,0,147,1
0,1,485,1
0,0,280,1
0,1,203.466,0
1,1,619.375,0
0,1,250.137,1
0,1,296.667,1
0,0,290,1
0,0,189.932,0
0,0,460,1
0,1,263.903,1
0,1,78.926,1
0,1,276.702,1
0,1,115,0
0,1,146.209,1
0,0,444.341,1
NA,0,244.153,1
0,0,151.005,1
0,1,182.667,1
0,1,316.667,1
0,0,270,1
0,0,237.941,1
0,1,282.892,0
0,1,325.466,0
0,1,94.203,0
0,0,253.076,1
0,1,141.017,0
0,0,214.81,1
0,1,123.885,1
0,0,458.5,1
0,0,183.333,1
0,0,174.854,0
0,1,250,0
NA,0,560,1
0,1,158.864,0
1,0,100,1
1,0,178.235,1
0,0,106,0
0,0,225,0
NA,0,222,1
0,0,107.541,1
0,0,129.631,0
0,0,291,1
0,0,217.163,0
0,0,330,0
0,0,313.3,1
0,0,129.994,1
0,1,238.932,0
0,0,265,1
0,1,191.313,1
0,0,179.292,1
0,0,45,1
0,0,395.757,0
0,1,324.932,0
0,1,241.275,1
0,0,141.549,0
0,0,55.344,0
1,1,500,0
0,0,120,1
0,1,236.271,0
0,0,162.5,0
0,0,281.751,1
0,1,66.26,1
0,1,223.732,1
0,0,123.736,1
0,0,119.625,1
0,0,122.82,1
0,1,734.138,1
0,0,357.419,0
0,0,196.592,1
0,1,220.23,0
0,0,110.265,1
0,1,89.137,0
0,1,61.442,0
0,0,108.406,1
0,0,84.977,0
0,0,350,0
0,0,107.02,1
0,1,172.006,1
0,0,169.85,1
0,0,138.075,1
0,1,244.55,0
0,1,443.83,1
0,0,247.526,0
0,1,235.677,0
0,0,410,1
0,0,138.145,1
0,0,317.97,0
0,0,387,1
0,0,158.75,1
0,0,385,1
0,1,135.66,0
0,0,129.73,0
NA,1,189.578,0
0,1,173.333,0
0,0,272.917,1
0,0,181.466,0
0,0,235.51,1
0,0,205.333,1
0,0,416.49,1
0,0,371.944,1
0,0,166.702,0
0,0,272.5,1
0,0,141.239,1
0,1,215.589,0
0,0,141.844,1
0,0,159.578,0
0,0,429.758,1
0,0,178.056,1
0,0,219.578,1
0,0,215.865,1
0,0,174.107,0
0,0,252.667,1
0,0,221.792,1
0,1,100,0
0,0,123.751,1
0,0,278.102,1
0,0,423.333,1
0,0,217.255,0
0,0,167.5,1
0,0,170,1
0,0,500,1
0,0,188.557,1
0,1,816.667,1
0,0,210.583,1
0,0,411.435,1
0,1,82.024,0
0,0,262.099,0
0,0,218.183,1
0,1,190.5,0
0,1,523,0
0,1,233.056,0
0,0,81.042,1
0,1,185.875,0
0,0,92.323,0
0,0,106.786,1
0,1,326.021,0
0,1,172.834,1
0,0,121.541,0
0,1,262,0
0,0,180.973,1
0,0,70.128,1
0,0,218.056,1
0,0,264.687,1
0,1,410,0
0,1,155.27,1
0,0,242.5,1
0,1,155.595,0
0,0,115,1
0,1,105.906,1
0,0,263.662,1
0,0,148.285,1
0,0,257.275,1
0,1,182.505,0
0,1,129.859,0
0,1,199.167,0
0,1,178.333,0
0,0,70.492,0
0,1,254.304,0
0,1,259.578,0
0,1,131.177,0
NA,0,144.646,0
0,0,130.373,1
0,0,240,1
0,0,345.834,1
0,0,187.352,1
0,1,266.969,1
1,0,845,1
0,0,203.637,1
0,0,110.359,1
0,0,111.207,1
0,0,609.996,0
0,0,141.268,0
0,0,241.873,0
0,0,149.061,1
NA,0,117.5,0
0,0,130.063,0
0,1,123.193,0
0,0,209.719,0
0,0,205,1
0,0,213.745,0
0,0,141.549,1
0,1,112.084,1
0,0,460,1
0,0,184.932,0
0,1,211.313,0
0,1,200.095,0
0,1,232.915,0
0,0,352.083,1
0,1,148.675,0
0,1,275.917,1
0,0,683.333,1
0,1,400,0
0,0,190.099,0
0,0,124.882,0
0,0,136.389,0
0,0,215.323,0
0,1,139.578,0
0,1,238.841,0
0,1,289.131,1
0,0,125.173,1
0,0,378.947,1
0,0,118.291,0
0,0,267.321,0
0,0,93.013,1
0,0,222.663,1
0,1,259.578,0
0,0,329.932,0
0,1,217.506,1
0,0,142.895,0
0,0,222.932,0
0,1,201.932,0
0,1,335.932,0
0,1,139.877,1
0,0,102.21,0
0,1,203.882,0
0,0,360.699,1
0,0,299.167,1
0,0,282.255,0
0,1,319.549,1
0,0,825,1
0,1,400,0
0,1,54,1
0,1,267.5,1
0,1,353,1
0,0,147.364,1
0,0,300,1
0,0,441.333,1
0,1,323,0
0,0,173.222,1
0,0,698.75,1
0,0,600,1
0,0,127.35,1
NA,1,600,0
0,0,169.25,0
0,0,151.727,1
0,0,402.5,1
0,0,565,1
0,0,220.563,1
1,0,879.584,1
0,0,173.073,1
0,1,171.41,1
1,0,857.5,1
0,1,175.125,1
0,1,94.061,0
0,1,245.323,1
0,1,325.432,0
0,1,279.171,1
0,1,425,1
0,0,70.67,1
0,0,114.789,0
0,1,200,1
0,0,223.399,0
0,1,143.183,0
0,0,136.027,1
0,0,600,0
0,1,309.578,0
0,0,450,1
0,0,355.499,1
0,0,450,1
0,1,198.015,0
0,0,252.5,1
0,0,224.498,1
0,0,125,1
0,0,303.605,1
0,0,185,1
0,0,150,1
0,0,265.433,1
0,0,1000,1
0,0,203.792,1
0,0,115.361,1
0,0,306.667,1
0,0,127.207,1
0,0,348.323,1
0,0,204.022,0
NA,1,175.765,0
0,0,270.993,1
0,1,133.333,0
0,0,131.831,1
0,0,231.431,1
0,0,112.394,1
0,0,84.759,1
0,1,216.5,0
0,1,114.486,1
0,0,194.789,0
0,0,196.618,1
0,0,361.091,1
0,0,63.487,1
0,0,193.892,1
0,1,148.123,0
0,0,183.4,1
0,0,203.088,1
0,1,299.578,0
0,0,1375,1
0,0,400,1
0,1,188.333,0
0,0,100.721,1
0,0,500,1
0,0,194.882,1
0,0,236.402,1
NA,0,137.323,0
0,0,111.495,1
0,0,116.388,1
0,0,140,1
0,0,320.203,1
0,0,205.876,1
0,0,239.938,1
0,1,370,1
0,0,501.266,0
0,0,98.167,1
0,0,774.78,0
0,0,208.966,0
1,0,2526.667,1
0,1,121.167,1
0,1,508.875,0
0,1,220.712,1
0,0,173.503,1
0,0,177.417,1
0,1,251,0
NA,0,587.466,0
0,0,158.318,1
0,1,756.667,1
0,0,125.952,1
0,0,158.881,1
0,0,106.644,0
0,1,249.578,0
0,1,373.25,1
0,0,192.882,1
0,0,275.363,1
NA,1,119.966,0
0,0,124.42,1
0,0,180.585,1
0,0,142.5,1
0,1,288.111,1
0,1,294.578,0
0,0,670.5,1
0,0,227.212,1
0,0,150.006,1
NA,1,922.5,1
0,1,325,1
0,1,104.5,0
1,0,274.445,1
0,1,340.056,0
0,1,261.446,0
0,0,168.353,1
0,1,151.631,0
0,0,153.839,1
0,1,138.429,1
0,0,450,1
0,1,160.8,0
0,1,209.578,0
0,1,242.354,0
1,0,87.917,1
0,1,200,0
0,1,789.578,1
0,0,154.294,1
0,0,198.341,1
0,1,426.456,0
0,0,194.601,1
0,1,316.595,0
0,0,246.955,1
0,0,103.054,0
0,0,132.623,1
0,0,288.667,0
0,0,205.842,1
0,0,142.198,1
0,0,100.438,0
0,1,103.946,0
0,0,188.123,0
0,1,308.539,0
0,0,327.072,1
0,0,271.631,1
0,0,200,1
0,0,173.43,1
NA,0,205,1
0,0,94.888,0
0,0,81.598,1
0,1,143.818,1
0,0,196.652,1
0,0,257.456,1
0,0,266.278,1
0,0,156.064,0
0,0,262.5,1
0,0,145.356,1
0,0,118.425,1
0,0,189.113,1
0,0,363.333,1
0,0,218.234,1
0,0,215.903,1
0,0,167.519,1
0,1,151.442,1
0,1,158.817,1
0,1,102.408,1
0,0,83.91,1
0,1,121.097,1
NA,0,60,1
0,1,95.985,0
0,0,136.592,1
0,1,106.667,0
0,1,271.534,0
0,1,279.25,0
0,1,454.646,1
0,0,300,0
0,1,87.775,1
0,0,152.436,0
0,0,174.606,1
NA,0,171.788,1
0,1,210.602,1
0,1,52.275,0
0,0,94.888,1
0,1,368.95,0
0,1,90.327,1
0,0,190,0
0,1,104.5,0
0,0,2286.667,1
1,0,525,1
0,1,437.323,0
0,1,109.94,1
0,1,350,0
1,0,550,1
1,0,700,0
0,0,165.921,1
0,0,349.337,1
0,0,269.611,1
0,0,112.5,1
0,1,125.105,1
0,0,160,1
0,0,261.875,1
0,1,480,0
0,1,150.334,1
0,0,316.246,1
0,1,389.042,0
0,1,204.646,0
0,1,63.333,0
0,1,358.962,1
0,0,190.773,1
0,1,421.667,1
0,0,132.993,1
0,0,247.036,0
0,1,92.352,1
1,0,140.551,1
0,0,209.859,0
0,1,480,0
0,0,1400,1
0,0,93.71,1
0,0,564.667,1
0,0,190.779,1
0,0,172,0
0,1,46.469,1
0,1,119.342,1
0,1,157.474,1
0,1,158.215,1
0,1,275,1
0,0,173.391,0
0,0,191.333,1
0,1,252.595,1
0,0,352.5,1
0,0,341.434,1
0,0,701.703,1
0,0,382.219,1
0,0,293.889,1
0,0,330,0
0,1,188.684,0
0,1,923.684,0
0,0,190.395,1
0,0,205.85,1
0,0,242.044,1
NA,0,105,1
0,1,259.578,0
0,0,170.556,1
0,0,150.842,1
0,1,475,1
0,1,78.092,0
0,1,354.932,0
0,0,575,1
0,0,144.789,1
0,1,102.456,1
NA,0,350.917,1
0,1,89.134,0
0,0,136.02,1
0,0,127.889,1
0,0,204.149,1
0,1,362.176,1
0,1,188.334,1
0,1,166.996,0
0,1,172.183,1
0,1,200.471,1
0,1,154.62,1
0,0,121.403,1
0,1,335.361,1
0,0,285,1
0,0,480,1
1,0,368.333,1
1,0,550.201,1
0,0,387.778,1
1,0,114.808,1
NA,0,265.153,1
0,0,361.333,1
0,1,244.049,0
0,0,129.369,0
0,0,179.823,0
0,0,202.323,0
0,0,75,1
0,1,154.311,0
0,1,310,1
0,0,468.75,1
0,1,186.667,1
0,1,57.551,0
0,1,209.578,0
0,1,359.239,1
0,0,250.682,0
0,1,2575,1
NA,0,1354.167,1
0,0,115.789,1
0,1,305,1
0,0,144.617,0
0,1,283.823,1
0,1,355.24,1
0,1,179.358,0
0,0,222.708,1
0,1,131.184,1
NA,0,562.5,1
1,0,900,1
0,0,170,1
0,0,752.222,1
NA,0,300,1
0,0,341.347,1
NA,0,191.434,0
0,1,233.333,1
1,1,1033.333,1
0,1,139.655,0
0,1,525.871,1
0,1,70.822,0
0,0,427.804,1
0,1,141.601,0
0,0,101.831,1
0,0,107.068,1
0,1,180.3,0
0,0,325.207,1
0,1,336.167,0
0,1,151.44,1
0,1,73.817,1
0,1,365.176,1
0,0,50,0
0,0,112.346,1
NA,0,80.86,1
0,0,244.017,1
0,0,142.913,1
0,0,236.061,1
0,1,201.663,0
0,0,181.12,1
0,0,239.784,1
0,0,126.42,0
0,0,58.549,0
0,0,112.065,0
0,0,75,1
0,1,203.655,1
0,0,152,1
0,0,141.357,0
0,0,129.032,1
0,1,171.179,0
0,0,281.42,1
0,0,129.823,0
0,0,97.361,1
0,1,33.333,0
0,1,231.25,0
0,0,246.802,1
0,1,80,0
NA,0,252.5,1
0,1,254.646,0
0,0,189.263,1
0,0,103.157,0
0,0,200.235,0
0,0,244.882,1
0,0,367.5,1
0,0,207.394,1
0,0,247.531,1
0,0,208.334,1
0,0,182.082,0
0,0,115.657,0
0,0,99.47,0
0,1,92.631,0
0,0,96.5,1
0,1,135.833,0
0,0,306.235,1
0,1,101.041,0
0,0,251.667,1
0,1,240,0
0,0,223.423,0
0,1,515.833,1
0,0,257.419,1
0,0,119.834,1
0,0,163.834,1
0,0,365.451,1
0,0,185.016,1
0,1,289.167,1
0,0,125.598,1
0,0,212.5,1
0,0,408.056,1
0,0,223.909,1
0,1,427.5,1
0,0,119.415,1
0,1,136.315,1
0,0,206.517,1
0,0,242.394,1
0,0,790,1
0,0,200.244,1
0,0,266.667,1
0,0,414.908,0
0,1,264.81,1
0,0,201.83,1
NA,0,145.916,1
0,1,358.432,0
0,0,405.526,1
1,1,279.454,0
0,0,52.998,1
0,0,364.167,1
0,0,245.278,1
0,0,159.578,0
0,0,156.673,1
0,0,194.646,0
0,1,145.24,0
0,0,129.941,1
0,1,68.931,0
0,1,150.637,0
0,1,163.789,0
0,1,310.349,0
0,0,190.063,0
0,1,206.217,1
0,0,452.851,1
0,1,283.616,0
0,0,270.834,1
0,0,166.82,1
0,0,165.451,1
0,0,192,1
0,0,156.667,1
0,1,138.658,0
0,0,173.333,1
0,0,243.333,1
0,1,162.928,0
0,0,324.491,1
0,0,129.901,1
0,0,130,1
0,0,147.111,1
0,0,112.66,1
0,0,134.565,1
0,0,155.364,1
0,0,139.017,1
0,0,180,1
0,0,183.183,0
0,0,345,1
0,0,353.578,1
0,1,278.778,0
0,0,121.456,0
0,0,275.5,1
0,0,190.977,1
0,0,281.734,1
0,0,166.498,1
0,0,307.333,1
0,0,148.735,1
1,0,607.501,1
0,0,318.323,0
0,1,357.5,1
0,0,259.578,0
0,0,272.323,0
0,1,255.263,0
0,0,247.65,1
0,0,197.5,1
0,0,226.441,0
0,1,180.903,1
0,1,289.932,0
0,0,134.882,0
0,0,78.865,1
0,1,228.289,0
0,1,457.5,0
0,0,192.547,1
0,0,336.841,1
0,0,302.083,1
0,1,238.048,0
NA,1,1120,0
0,1,496.99,1
0,1,205,0
0,0,368.333,0
0,1,308.073,0
0,1,251.857,1
0,0,347.412,1
1,0,251.875,1
0,1,538.713,1
0,1,354.646,0
0,0,310.834,1
0,0,441.882,0
0,1,462.906,0
0,0,480,0
0,1,344.167,1
1,1,226.667,0
0,1,550.833,1
1,1,1130,0
0,0,567,1
0,1,103.37,1
0,1,183.333,1
0,1,566.667,1
0,1,404.646,0
0,0,286.403,0
0,1,294.938,0
0,1,550,1
0,0,358.215,1
1,1,7583.333,1
0,1,1115,0
0,1,465.789,0
0,0,232,0
0,1,1526.667,0
0,1,264.112,1
0,1,120,1
NA,1,590,1
0,1,583.5,1
0,1,40,1
0,1,82.629,0
0,1,114.5,0
0,1,276.667,0
1,0,217.5,1
0,1,350,0
NA,0,284.882,0
0,0,88.879,1
0,1,711.459,1
0,0,437,1
1,1,380.972,1
1,0,304.167,1
0,0,450,1
0,0,160.986,1
0,0,141.5,1
0,1,440.278,0
0,0,346.338,0
0,0,465,1
NA,0,600,1
0,0,400,0
0,0,301.667,1
0,0,344.646,1
0,1,510,0
1,0,704.167,1
0,0,665,1
1,0,407.222,1
0,0,212.323,0
0,1,500,1
0,0,520.416,1
0,0,119.646,0
0,0,252.106,1
0,0,400,1
0,1,164.035,0
0,1,833.216,1
0,0,261.2,1
0,0,270,1
1,1,405,0
0,1,525,0
NA,0,170.902,1
0,0,320,0
0,0,830,1
0,0,75,1
0,1,392.5,1
0,0,383.894,0
1,1,652.083,1
NA,0,616.16,1
NA,0,331.75,1
NA,0,421.64,1
1,0,1200,1
NA,0,900,1
0,1,475,1
0,0,493.333,0
0,1,189.578,1
0,0,990,0
0,1,148.21,1
0,0,910,0
1,1,1200,1
1,0,1137.5,1
0,0,68,0
1,0,300,1
0,1,503.5,1
0,0,109.358,1
NA,0,1260,1
1,0,680,1
NA,0,338.056,1
0,0,60.852,0
1,0,4500,1
NA,0,900,1
0,0,600,1
1,0,2330.296,1
1,0,1500,1
NA,0,766.667,1
NA,0,500,1
0,0,466.436,0
NA,0,600.526,1
0,1,286.667,0
1,1,725,0
0,1,150,0
NA,0,933.333,0
0,1,176.176,1
0,1,325,0
NA,0,925,1
0,0,283.333,1
0,0,986.667,1
1,0,905,1
0,0,250,1
0,1,586.932,0
NA,1,500,0
0,1,198.15,0
1,1,797.911,0
0,0,401.667,1
0,0,124,1
1,0,387.778,0
1,1,1150,1
0,1,540,0
0,1,200,1
1,0,1100,0
0,1,956.111,1
0,1,159.75,1
1,1,2945,1
0,1,802.644,0
0,0,193.917,1
0,1,263.717,0
0,0,285,0
NA,0,633.333,0
0,0,346.5,1
0,1,77.32,0
0,1,276.073,0
1,0,368.667,1
0,1,132.26,1
0,1,193.333,1
0,0,235.162,0
0,1,116.667,1
0,1,334.561,0
0,1,60,0
1,0,450,1
0,1,90.273,1
1,0,412.5,1
0,1,797.932,0
0,0,320,0
0,0,466.579,1
0,0,412.5,1
NA,0,281.667,1
0,1,393.333,1
0,0,230.303,0
0,0,2070,1
1,1,702.813,1
NA,0,514.583,1
1,0,196.25,1
0,1,431.932,0
0,1,176.35,1
0,1,276.824,1
0,0,156.667,0
0,1,311.333,1
0,1,200,0
0,0,223.684,1
0,1,129.167,1
0,0,250,1
0,0,450,1
0,1,630.375,1
0,0,614.167,1
NA,0,125,1
0,1,700,1
0,1,250,1
0,0,261.474,1
0,0,147.673,1
0,0,179.833,1
0,0,283.098,1
0,0,286.667,1
0,0,244.444,1
0,0,429.671,1
0,0,306.62,1
0,0,265.278,1
0,0,288.75,1
1,1,251.162,1
0,0,700,1
0,0,300,0
0,0,505.193,0
0,0,181.25,1
1,0,700,1
0,1,125,1
0,1,493,0
0,1,362.5,1
0,1,423.903,1
0,0,620,1
NA,1,270,1
0,0,257.5,0
